Date,Price,Open,High,Low,Vol.,Change %
28-07-2022,218.15,220.4,221.45,216.9,22.72M,0.07%
27-07-2022,218,220.9,223.95,215.5,33.68M,-3.60%
26-07-2022,226.15,233,233.5,225.1,11.54M,-2.73%
25-07-2022,232.5,231.4,233.35,229.5,10.17M,0.71%
22-07-2022,230.85,230.2,234,230.2,12.46M,0.33%
21-07-2022,230.1,226.7,230.9,226.5,11.22M,1.10%
20-07-2022,227.6,230,230.6,226.8,10.16M,-0.18%
19-07-2022,228,226.65,229.5,226.5,7.72M,0.09%
18-07-2022,227.8,226.95,228.9,225.5,11.04M,1.24%
15-07-2022,225,221.9,226.2,221.65,13.19M,1.65%
14-07-2022,221.35,222.9,223.25,219.15,11.03M,0.27%
13-07-2022,220.75,222,223.25,219.85,11.09M,-0.34%
12-07-2022,221.5,219.85,224.2,219.1,14.29M,0.34%
11-07-2022,220.75,219,221.9,218.3,15.00M,0.32%
08-07-2022,220.05,217.7,220.85,214.75,17.94M,2.56%
07-07-2022,214.55,215.95,216.3,212.3,14.83M,0.26%
06-07-2022,214,212.5,214.75,210.1,13.02M,0.56%
05-07-2022,212.8,214.5,217.1,212,18.21M,0.64%
04-07-2022,211.45,207.7,212.8,207.2,14.71M,2.15%
01-07-2022,207,202.7,207.65,200.6,15.81M,2.37%
30-06-2022,202.2,207.3,209.25,201.4,16.16M,-2.46%
29-06-2022,207.3,206.1,209.7,205.75,12.18M,-0.65%
28-06-2022,208.65,206.1,209.15,204.9,13.32M,0.24%
27-06-2022,208.15,209.9,211.6,207.65,18.53M,0.12%
24-06-2022,207.9,204.9,208.75,203.7,16.79M,2.44%
23-06-2022,202.95,201.3,204.9,198.65,20.18M,0.82%
22-06-2022,201.3,203.7,204.6,199,19.10M,-1.59%
21-06-2022,204.55,197.8,207.75,192.5,40.39M,4.95%
20-06-2022,194.9,211.8,212.9,190,46.01M,-7.32%
17-06-2022,210.3,209.8,213.95,207.05,20.45M,0.24%
16-06-2022,209.8,222.4,223.3,209,22.49M,-4.18%
15-06-2022,218.95,221,222.3,218.3,11.82M,-0.66%
14-06-2022,220.4,214.7,224.4,214.65,16.24M,0.41%
13-06-2022,219.5,223.45,226.35,218.9,19.19M,-4.67%
10-06-2022,230.25,231.4,232.4,229,9.62M,-1.20%
09-06-2022,233.05,232,234.7,231.4,10.24M,0.02%
08-06-2022,233,235.95,236.4,231.1,13.24M,-0.75%
07-06-2022,234.75,230.9,235.5,229.75,14.99M,1.08%
06-06-2022,232.25,231,233.6,227.55,11.69M,0.52%
03-06-2022,231.05,236.3,236.85,230.2,11.43M,-1.35%
02-06-2022,234.2,232,235.9,231.3,13.30M,0.62%
01-06-2022,232.75,233.6,236.2,230.55,14.81M,-1.02%
31-05-2022,235.15,232.9,237.6,231.3,21.54M,0.81%
30-05-2022,233.25,227.9,233.9,227,19.67M,3.83%
27-05-2022,224.65,225.7,226.8,222.7,16.16M,1.45%
26-05-2022,221.45,222.95,224.3,210.2,34.96M,0.25%
25-05-2022,220.9,229,229.9,220,16.19M,-2.69%
24-05-2022,227,230.2,231.4,224.75,17.64M,-1.22%
23-05-2022,229.8,234.95,235.9,228.75,16.64M,-1.48%
20-05-2022,233.25,232.5,236,230.25,18.29M,2.10%
19-05-2022,228.45,229.5,232.6,226.35,23.70M,-3.89%
18-05-2022,237.7,243.35,243.35,236.5,25.00M,-1.43%
17-05-2022,241.15,228.95,242.5,227.85,34.74M,6.42%
16-05-2022,226.6,224.9,227.65,220.5,22.19M,1.71%
13-05-2022,222.8,225,229.2,221.3,33.11M,1.71%
12-05-2022,219.05,225.8,227.05,217.05,29.32M,-3.29%
11-05-2022,226.5,222.8,229.8,219.5,35.10M,1.96%
10-05-2022,222.15,229.95,234.5,220.65,30.27M,-3.41%
09-05-2022,230,235,236.5,223.05,60.96M,-6.20%
06-05-2022,245.2,243,247,240.65,28.04M,-0.93%
05-05-2022,247.5,248.95,251.3,244.95,24.30M,1.04%
04-05-2022,244.95,249.85,254.2,242.85,30.78M,-1.43%
02-05-2022,248.5,240,249.65,238.4,26.54M,2.54%
29-04-2022,242.35,250.9,253.2,240.85,26.23M,-2.38%
28-04-2022,248.25,250.9,250.9,244.4,20.91M,0.36%
27-04-2022,247.35,247.8,255.25,245.5,32.03M,-0.60%
26-04-2022,248.85,251.15,251.45,248.05,17.97M,0.61%
25-04-2022,247.35,248,251.55,244.7,24.62M,-2.27%
22-04-2022,253.1,258,259,252.3,30.57M,-2.22%
