"Date","Price","Open","High","Low","Vol.","Change %"
"04-03-2024","1,389.85","1,419.70","1,422.80","1,387.05","74.60K","-1.78%"
"02-03-2024","1,415.00","1,409.70","1,432.00","1,405.00","8.36K","1.04%"
"01-03-2024","1,400.50","1,414.70","1,418.85","1,397.75","75.35K","-0.91%"
"29-02-2024","1,413.40","1,409.05","1,423.30","1,402.00","62.92K","-0.44%"
"28-02-2024","1,419.70","1,464.40","1,469.70","1,408.00","68.39K","-2.83%"
"27-02-2024","1,461.05","1,464.40","1,475.00","1,452.05","73.77K","-0.30%"
"26-02-2024","1,465.50","1,468.25","1,483.30","1,445.00","104.86K","-0.17%"
"23-02-2024","1,468.00","1,459.95","1,474.80","1,456.20","180.13K","1.10%"
"22-02-2024","1,452.00","1,478.45","1,480.55","1,426.15","149.89K","-0.93%"
"21-02-2024","1,465.60","1,422.85","1,477.05","1,412.45","276.29K","4.21%"
"20-02-2024","1,406.45","1,414.90","1,414.90","1,401.85","84.89K","0.35%"
"19-02-2024","1,401.60","1,413.90","1,424.00","1,397.75","114.07K","0.66%"
"16-02-2024","1,392.35","1,403.95","1,408.95","1,387.15","71.21K","0.10%"
"15-02-2024","1,390.90","1,400.00","1,414.55","1,385.70","65.91K","0.65%"
"14-02-2024","1,381.85","1,380.15","1,394.95","1,373.30","105.86K","-1.01%"
"13-02-2024","1,396.00","1,399.90","1,406.45","1,376.00","60.20K","0.05%"
"12-02-2024","1,395.25","1,430.00","1,430.00","1,386.05","87.97K","-0.74%"
"09-02-2024","1,405.70","1,395.50","1,427.70","1,381.10","196.95K","2.45%"
"08-02-2024","1,372.10","1,409.00","1,413.70","1,370.00","127.59K","-2.57%"
"07-02-2024","1,408.25","1,400.05","1,424.85","1,400.05","68.27K","0.26%"
"06-02-2024","1,404.65","1,409.95","1,420.00","1,395.80","90.28K","0.33%"
"05-02-2024","1,400.00","1,458.00","1,460.00","1,394.00","222.17K","-4.20%"
"02-02-2024","1,461.45","1,489.00","1,499.00","1,455.80","72.33K","-1.15%"
"01-02-2024","1,478.45","1,496.00","1,503.95","1,462.00","69.80K","-1.01%"
"31-01-2024","1,493.55","1,402.00","1,507.00","1,401.00","333.30K","6.33%"
"30-01-2024","1,404.70","1,431.55","1,438.55","1,401.00","89.89K","-1.49%"
"29-01-2024","1,425.90","1,442.05","1,453.50","1,419.10","76.83K","-1.12%"
"25-01-2024","1,442.00","1,438.95","1,464.30","1,435.00","58.37K","-0.09%"
"24-01-2024","1,443.25","1,440.05","1,454.60","1,425.00","57.19K","-0.11%"
"23-01-2024","1,444.90","1,484.95","1,489.50","1,441.00","96.98K","-2.47%"
"20-01-2024","1,481.50","1,505.00","1,505.00","1,480.00","44.70K","-1.17%"
"19-01-2024","1,499.00","1,494.90","1,504.45","1,486.95","51.11K","0.81%"
"18-01-2024","1,486.90","1,482.00","1,493.95","1,438.00","101.34K","0.88%"
"17-01-2024","1,474.00","1,489.00","1,510.90","1,470.05","113.97K","-2.03%"
"16-01-2024","1,504.50","1,506.00","1,522.00","1,484.05","106.20K","-0.14%"
"15-01-2024","1,506.65","1,525.00","1,528.30","1,502.00","77.22K","-1.05%"
"12-01-2024","1,522.60","1,535.00","1,552.85","1,515.35","92.01K","-0.44%"
"11-01-2024","1,529.35","1,500.95","1,539.90","1,493.00","118.46K","2.13%"
"10-01-2024","1,497.40","1,508.70","1,516.95","1,484.40","112.88K","-0.30%"
"09-01-2024","1,501.95","1,538.00","1,552.50","1,493.00","134.99K","-1.73%"
"08-01-2024","1,528.45","1,576.00","1,581.30","1,514.90","149.69K","-2.74%"
"05-01-2024","1,571.55","1,574.00","1,588.00","1,560.00","106.31K","0.23%"
"04-01-2024","1,568.00","1,577.00","1,588.00","1,563.00","90.09K","-0.16%"
"03-01-2024","1,570.55","1,574.75","1,589.85","1,563.00","118.46K","-0.27%"
"02-01-2024","1,574.75","1,601.00","1,619.45","1,570.50","322.11K","-1.03%"
"01-01-2024","1,591.20","1,557.00","1,622.00","1,556.95","488.22K","2.72%"
"29-12-2023","1,549.10","1,545.95","1,558.50","1,525.00","194.45K","0.90%"
"28-12-2023","1,535.25","1,545.55","1,561.75","1,526.70","135.03K","-0.67%"
"27-12-2023","1,545.55","1,561.30","1,591.70","1,538.00","480.52K","0.13%"
"26-12-2023","1,543.60","1,539.90","1,565.00","1,525.00","453.89K","1.75%"
"22-12-2023","1,517.00","1,484.70","1,524.80","1,469.60","203.32K","3.10%"
"21-12-2023","1,471.40","1,440.00","1,476.90","1,428.00","124.69K","1.62%"
"20-12-2023","1,448.00","1,515.95","1,522.10","1,445.00","182.13K","-4.43%"
"19-12-2023","1,515.05","1,534.70","1,543.95","1,494.50","166.38K","-0.77%"
"18-12-2023","1,526.80","1,490.00","1,539.00","1,476.40","298.98K","3.17%"
"15-12-2023","1,479.90","1,524.35","1,549.00","1,472.00","391.54K","-2.00%"
"14-12-2023","1,510.15","1,520.00","1,525.00","1,507.45","183.42K","0.33%"
"13-12-2023","1,505.15","1,463.70","1,511.05","1,448.05","467.87K","3.22%"
"12-12-2023","1,458.25","1,410.90","1,470.55","1,405.90","468.56K","4.06%"
"11-12-2023","1,401.35","1,418.85","1,426.50","1,396.60","80.41K","-1.03%"
"08-12-2023","1,415.90","1,432.00","1,439.70","1,411.00","66.41K","-0.98%"
"07-12-2023","1,429.95","1,435.00","1,446.70","1,421.25","105.07K","0.01%"
"06-12-2023","1,429.85","1,411.20","1,449.90","1,411.20","165.95K","1.47%"
"05-12-2023","1,409.20","1,432.00","1,454.95","1,405.15","143.53K","-1.57%"
"04-12-2023","1,431.70","1,461.15","1,474.75","1,426.10","288.52K","-0.91%"
"01-12-2023","1,444.85","1,373.00","1,455.00","1,368.10","1.02M","5.95%"
"30-11-2023","1,363.75","1,350.95","1,449.00","1,338.10","541.05K","1.41%"
"29-11-2023","1,344.85","1,347.15","1,351.00","1,341.00","46.49K","0.07%"
"28-11-2023","1,343.85","1,346.00","1,353.95","1,338.00","67.46K","-0.03%"
"24-11-2023","1,344.25","1,351.95","1,360.90","1,342.00","60.54K","-0.40%"
