"Date","Price","Open","High","Low","Vol.","Change %"
"30-10-2024","512.55","514.85","519.75","510.05","846.33K","-0.45%"
"29-10-2024","514.85","512.00","519.80","504.25","1.31M","0.83%"
"28-10-2024","510.60","490.00","512.95","483.90","1.48M","4.50%"
"25-10-2024","488.60","505.00","507.20","480.40","1.28M","-3.22%"
"24-10-2024","504.85","497.00","507.85","490.85","856.12K","2.41%"
"23-10-2024","492.95","490.00","500.70","482.00","974.00K","0.92%"
"22-10-2024","488.45","510.00","510.95","485.00","1.91M","-4.27%"
"21-10-2024","510.25","524.25","526.75","506.20","887.54K","-2.67%"
"18-10-2024","524.25","520.80","526.45","509.05","1.76M","0.65%"
"17-10-2024","520.85","536.00","537.45","519.20","1.00M","-2.49%"
"16-10-2024","534.15","539.00","539.90","530.05","974.49K","-0.90%"
"15-10-2024","539.00","535.00","541.65","534.40","838.95K","1.07%"
"14-10-2024","533.30","531.00","536.70","527.70","708.39K","0.77%"
"11-10-2024","529.20","528.00","531.90","526.00","730.59K","0.43%"
"10-10-2024","526.95","533.25","535.00","524.65","1.14M","-0.59%"
"09-10-2024","530.10","542.00","543.70","529.30","1.68M","-1.44%"
"08-10-2024","537.85","526.35","541.20","526.25","995.91K","1.30%"
"07-10-2024","530.95","552.90","557.75","528.05","2.14M","-3.67%"
"04-10-2024","551.15","561.55","565.25","549.00","2.03M","-2.04%"
"03-10-2024","562.65","579.65","585.65","561.30","1.99M","-4.15%"
"01-10-2024","587.00","581.05","592.80","580.00","1.18M","0.69%"
"30-09-2024","582.95","583.40","587.75","579.10","1.05M","-0.08%"
"27-09-2024","583.40","582.45","593.85","581.70","1.83M","0.16%"
"26-09-2024","582.45","586.00","588.80","575.75","1.27M","-0.77%"
"25-09-2024","586.95","587.85","589.40","578.75","1.62M","-0.28%"
"24-09-2024","588.60","576.00","591.05","573.55","2.85M","2.37%"
"23-09-2024","574.95","577.00","578.40","570.20","1.27M","0.20%"
"20-09-2024","573.80","570.00","575.80","567.00","1.12M","1.33%"
"19-09-2024","566.25","561.65","570.60","559.00","2.90M","0.89%"
"18-09-2024","561.25","565.00","567.30","560.20","1.08M","-0.42%"
"17-09-2024","563.60","573.95","573.95","560.40","1.71M","-1.47%"
"16-09-2024","572.00","571.00","574.20","568.55","880.89K","0.53%"
"13-09-2024","569.00","570.95","577.75","568.00","1.22M","0.17%"
"12-09-2024","568.05","573.50","576.35","566.00","2.08M","-0.46%"
"11-09-2024","570.65","594.00","596.50","570.00","3.64M","-4.22%"
"10-09-2024","595.80","593.00","601.95","590.00","1.93M","0.80%"
"09-09-2024","591.05","604.00","604.40","587.30","2.05M","-2.24%"
"06-09-2024","604.60","617.25","617.90","602.95","1.69M","-2.02%"
"05-09-2024","617.05","615.20","621.95","611.95","1.94M","1.22%"
"04-09-2024","609.60","612.00","621.00","594.45","2.72M","-2.17%"
"03-09-2024","623.10","627.00","632.60","622.20","1.53M","-0.61%"
"02-09-2024","626.90","627.05","636.00","625.25","957.28K","-0.02%"
"30-08-2024","627.05","629.20","633.70","626.10","880.96K","-0.26%"
"29-08-2024","628.70","640.85","640.85","622.30","1.47M","-1.88%"
"28-08-2024","640.75","643.00","648.90","629.75","3.08M","0.09%"
"27-08-2024","640.20","633.00","644.30","629.20","3.00M","2.13%"
"26-08-2024","626.85","624.50","630.90","618.15","1.56M","0.97%"
"23-08-2024","620.80","625.20","627.00","617.55","1.27M","-0.70%"
"22-08-2024","625.20","627.05","632.00","620.10","1.78M","0.54%"
"21-08-2024","621.85","620.10","629.00","620.00","1.77M","0.07%"
"20-08-2024","621.40","619.00","625.85","612.80","2.00M","0.63%"
"19-08-2024","617.50","606.15","624.90","604.00","2.67M","2.36%"
"16-08-2024","603.25","602.00","612.15","594.10","3.25M","0.71%"
"14-08-2024","599.00","623.95","625.50","593.05","9.20M","-3.57%"
"13-08-2024","621.15","716.00","716.00","605.75","20.85M","-15.45%"
"12-08-2024","734.65","765.00","765.00","731.40","3.52M","-1.84%"
"09-08-2024","748.40","755.00","762.50","742.50","1.20M","0.09%"
"08-08-2024","747.70","750.05","765.50","745.00","1.66M","-0.86%"
"07-08-2024","754.15","730.00","756.00","721.60","1.64M","4.93%"
"06-08-2024","718.75","713.30","737.60","710.00","1.62M","1.72%"
"05-08-2024","706.60","721.00","737.95","701.00","1.42M","-4.31%"
"02-08-2024","738.40","733.95","748.70","728.55","921.99K","-0.42%"
"01-08-2024","741.50","755.95","757.00","733.55","1.17M","-0.98%"
"31-07-2024","748.85","743.00","754.00","736.85","1.57M","0.81%"
"30-07-2024","742.80","715.10","746.70","709.50","2.93M","3.77%"
"29-07-2024","715.80","707.45","724.80","707.00","1.16M","1.18%"
"26-07-2024","707.45","696.90","713.55","691.00","975.70K","2.40%"
"25-07-2024","690.90","687.00","693.90","682.35","447.19K","-0.05%"
"24-07-2024","691.25","685.55","696.65","682.85","447.72K","0.63%"
"23-07-2024","686.90","697.00","698.60","630.00","1.42M","-1.54%"
"22-07-2024","697.65","660.10","699.70","660.10","1.02M","3.92%"
"19-07-2024","671.35","703.70","705.80","669.05","780.38K","-4.66%"
"18-07-2024","704.15","703.00","706.00","691.85","830.79K","-0.01%"
"16-07-2024","704.25","710.00","712.15","702.90","386.21K","-0.74%"
"15-07-2024","709.50","706.00","714.80","700.35","560.69K","0.48%"
"12-07-2024","706.10","702.00","711.15","700.65","593.00K","0.61%"
"11-07-2024","701.85","707.00","707.05","694.30","359.21K","0.18%"
"10-07-2024","700.60","705.30","707.55","680.00","733.57K","-0.67%"
"09-07-2024","705.30","708.40","712.80","701.60","691.41K","-0.44%"
"08-07-2024","708.40","721.90","725.75","703.80","816.24K","-1.87%"
"05-07-2024","721.90","718.40","728.90","716.15","696.84K","0.48%"
"04-07-2024","718.45","715.15","728.00","706.50","1.09M","0.57%"
"03-07-2024","714.40","714.00","718.85","706.40","829.57K","0.48%"
"02-07-2024","711.00","712.00","722.65","704.10","2.61M","0.87%"
"01-07-2024","704.85","685.50","707.30","683.10","913.00K","2.71%"
"28-06-2024","686.25","689.00","696.90","684.30","847.25K","-0.14%"
"27-06-2024","687.20","694.55","694.55","677.65","1.39M","-1.06%"
"26-06-2024","694.55","695.00","702.55","691.25","1.73M","-0.09%"
"25-06-2024","695.20","703.60","708.90","693.80","669.35K","-1.52%"
"24-06-2024","705.95","701.60","713.55","689.65","1.20M","-0.33%"
"21-06-2024","708.30","713.95","716.30","702.75","1.22M","-0.59%"
"20-06-2024","712.50","684.05","718.80","679.90","3.76M","3.97%"
"19-06-2024","685.30","692.00","696.00","679.00","844.31K","-0.75%"
"18-06-2024","690.45","680.00","692.00","675.00","1.36M","2.18%"
"14-06-2024","675.75","679.30","679.45","671.45","1.04M","0.07%"
"13-06-2024","675.25","670.00","677.95","665.05","1.31M","1.44%"
"12-06-2024","665.65","662.00","670.10","657.50","1.13M","1.15%"
"11-06-2024","658.10","667.40","668.75","656.00","2.04M","-0.90%"
"10-06-2024","664.05","647.00","672.80","634.55","2.86M","4.65%"
"07-06-2024","634.55","627.00","641.00","627.00","972.94K","-0.56%"
"06-06-2024","638.15","630.30","643.80","626.00","1.02M","1.46%"
"05-06-2024","628.95","602.00","633.85","597.65","1.37M","5.07%"
"04-06-2024","598.60","625.00","625.00","563.00","1.88M","-4.26%"
"03-06-2024","625.25","638.00","638.00","615.25","1.45M","2.22%"
"31-05-2024","611.65","619.25","619.80","610.00","1.33M","0.10%"
"30-05-2024","611.05","627.95","627.95","608.95","937.46K","-2.70%"
"29-05-2024","628.00","629.50","633.65","622.10","1.00M","-0.22%"
"28-05-2024","629.40","618.05","632.50","617.50","2.38M","2.08%"
"27-05-2024","616.55","622.00","625.80","613.40","1.44M","-0.72%"
"24-05-2024","621.05","636.00","656.00","618.95","4.96M","-0.94%"
"23-05-2024","626.95","631.50","632.95","624.00","825.97K","-0.52%"
"22-05-2024","630.20","626.25","633.75","623.10","640.22K","0.71%"
"21-05-2024","625.75","632.00","633.80","624.45","1.02M","-1.00%"
"18-05-2024","632.05","631.65","635.00","628.00","170.81K","0.60%"
"17-05-2024","628.30","629.80","634.35","618.65","1.84M","-0.01%"
"16-05-2024","628.35","604.05","634.50","604.05","3.57M","1.04%"
"15-05-2024","621.90","650.00","652.45","620.10","4.04M","-4.76%"
"14-05-2024","653.00","674.70","674.70","650.10","1.63M","-2.38%"
"13-05-2024","668.95","672.65","678.20","648.65","1.71M","-0.55%"
"10-05-2024","672.65","670.00","678.30","651.90","1.62M","1.13%"
"09-05-2024","665.15","706.15","709.95","663.30","2.33M","-5.81%"
"08-05-2024","706.15","714.00","722.50","703.35","806.96K","-1.45%"
"07-05-2024","716.55","745.95","747.60","709.20","1.42M","-4.43%"
"06-05-2024","749.80","739.50","753.75","738.40","943.84K","1.39%"
"03-05-2024","739.50","748.05","755.00","733.40","863.45K","-0.44%"
"02-05-2024","742.75","741.70","746.25","735.80","883.66K","0.13%"
"30-04-2024","741.75","756.00","759.60","739.00","791.98K","-1.81%"
"29-04-2024","755.40","747.95","769.25","746.05","1.62M","1.00%"
"26-04-2024","747.95","754.00","760.00","742.80","1.23M","-0.76%"
"25-04-2024","753.65","742.05","755.00","737.45","991.55K","0.77%"
"24-04-2024","747.90","746.95","756.50","741.00","1.36M","0.94%"
"23-04-2024","740.95","724.80","749.80","722.05","2.58M","2.88%"
"22-04-2024","720.20","727.90","735.15","718.90","661.93K","-0.43%"
"19-04-2024","723.30","718.95","729.70","709.30","1.18M","-0.27%"
"18-04-2024","725.25","754.95","762.80","721.90","1.40M","-3.15%"
"16-04-2024","748.85","729.95","760.40","725.10","2.29M","1.84%"
