"Date","Price","Open","High","Low","Vol.","Change %"
"23-04-2021","126.15","124.95","127.25","124.25","8.99M","0.88%"
"22-04-2021","125.05","124.65","125.50","124.00","8.51M","0.44%"
"20-04-2021","124.50","125.00","126.25","124.05","7.74M","-0.08%"
"19-04-2021","124.60","125.60","126.00","123.40","7.13M","-2.54%"
"16-04-2021","127.85","128.85","129.95","127.10","10.36M","-0.31%"
"15-04-2021","128.25","127.95","130.80","126.95","8.92M","0.23%"
"13-04-2021","127.95","124.80","128.45","124.80","7.81M","2.61%"
"12-04-2021","124.70","128.00","128.30","123.60","11.33M","-3.71%"
"09-04-2021","129.50","131.65","131.95","128.95","10.15M","-1.63%"
"08-04-2021","131.65","131.30","133.75","131.20","9.33M","0.30%"
"07-04-2021","131.25","130.30","131.70","129.75","5.66M","0.73%"
"06-04-2021","130.30","130.85","131.85","129.30","6.69M","0.39%"
"05-04-2021","129.80","131.90","132.10","128.05","9.01M","-1.78%"
"01-04-2021","132.15","131.45","132.40","130.60","6.23M","1.38%"
"31-03-2021","130.35","133.00","133.00","130.00","14.90M","-1.96%"
"30-03-2021","132.95","131.00","134.45","130.15","20.58M","2.58%"
"26-03-2021","129.60","129.10","130.40","128.70","9.51M","1.17%"
