"Date","Price","Open","High","Low","Vol.","Change %"
"20-02-2023","361.09","361.70","364.33","358.51","7.80M","0.17%"
"17-02-2023","360.48","358.27","361.56","356.58","7.67M","0.22%"
"16-02-2023","359.68","359.16","362.22","358.22","9.78M","0.09%"
"15-02-2023","359.35","358.93","359.96","355.92","12.21M","-1.10%"
"14-02-2023","363.35","352.58","364.48","351.41","29.13M","3.27%"
"13-02-2023","351.83","350.70","352.72","347.88","9.90M","0.77%"
"10-02-2023","349.15","349.95","354.42","348.16","10.28M","-0.77%"
"09-02-2023","351.88","351.64","357.28","349.90","11.86M","-0.35%"
"08-02-2023","353.10","352.35","354.74","349.34","10.42M","0.62%"
"07-02-2023","350.94","360.95","360.95","346.42","20.64M","-2.65%"
"06-02-2023","360.48","359.63","364.99","356.91","25.79M","0.72%"
"03-02-2023","357.89","359.07","359.40","349.76","22.30M","0.54%"
"02-02-2023","355.97","339.98","361.70","338.86","55.75M","4.76%"
"01-02-2023","339.80","331.90","343.84","309.43","64.52M","2.57%"
"31-01-2023","331.29","325.32","333.78","320.66","17.13M","2.19%"
"30-01-2023","324.19","326.16","330.72","321.41","14.09M","-0.35%"
"27-01-2023","325.32","321.37","328.00","321.08","21.04M","1.99%"
"25-01-2023","318.97","318.64","320.61","315.21","12.50M","0.09%"
"24-01-2023","318.69","317.61","320.38","317.42","12.30M","0.36%"
"23-01-2023","317.56","315.91","317.94","313.14","7.12M","0.94%"
"20-01-2023","314.60","312.15","315.16","309.57","13.10M","0.74%"
"19-01-2023","312.29","314.03","315.58","311.82","8.35M","-0.75%"
"18-01-2023","314.64","314.03","316.43","312.53","12.56M","0.72%"
"17-01-2023","312.39","310.46","313.56","309.43","13.71M","0.62%"
"16-01-2023","310.46","310.60","312.34","307.97","8.25M","0.44%"
"13-01-2023","309.10","310.13","312.39","306.89","14.41M","-0.33%"
"12-01-2023","310.13","313.47","313.66","308.49","6.64M","-0.59%"
"11-01-2023","311.96","315.07","315.07","311.49","4.58M","-0.48%"
"10-01-2023","313.47","317.70","318.17","312.67","6.95M","-1.38%"
"09-01-2023","317.84","316.81","320.90","316.05","10.62M","0.90%"
"06-01-2023","315.02","314.69","317.37","313.19","8.28M","0.48%"
"05-01-2023","313.52","309.00","313.94","308.58","8.17M","1.97%"
"04-01-2023","307.45","312.01","312.62","306.51","6.69M","-1.24%"
"03-01-2023","311.31","311.68","313.42","310.51","6.00M","-0.53%"
"02-01-2023","312.95","311.12","314.03","309.94","5.95M","0.39%"
